Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/1731        ggml_free [180]
                0.00    0.00       3/1730        ggml_init [181]
                0.00    0.00       3/516         ggml_backend_sched_synchronize [198]
                0.00    0.00       3/1030        ggml_backend_sched_reset [187]
-----------------------------------------------
                0.00    0.00      33/25317       weight_buft_supported(llama_hparams const&, ggml_tensor*, ggml_op, ggml_backend_buffer_type*, ggml_backend_device*) [117]
                0.00    0.00    8256/25317       llm_build_kv(ggml_context*, llama_context&, llama_kv_cache const&, ggml_cgraph*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, int, int, int, float, std::function<void (ggml_tensor*, char const*, int)> const&, int) [43]
                0.00    0.00   17028/25317       llm_build_context::build_llama() [42]
[91]     0.0    0.00    0.00   25317         ggml_mul [91]
                0.00    0.00   25317/179252      ggml_new_tensor [72]
                0.00    0.00   25317/247815      ggml_can_repeat [147]
                0.00    0.00   25317/92060       ggml_dup_tensor [156]
-----------------------------------------------
                0.00    0.00   17028/17028       llm_build_context::build_llama() [42]
[92]     0.0    0.00    0.00   17028         ggml_rms_norm [92]
                0.00    0.00   17028/179252      ggml_new_tensor [72]
                0.00    0.00   17028/92060       ggml_dup_tensor [156]
-----------------------------------------------
                0.00    0.00      16/16528       weight_buft_supported(llama_hparams const&, ggml_tensor*, ggml_op, ggml_backend_buffer_type*, ggml_backend_device*) [117]
                0.00    0.00   16512/16528       llm_build_context::build_llama() [42]
[93]     0.0    0.00    0.00   16528         ggml_rope_ext [93]
                0.00    0.00   16528/179252      ggml_new_tensor [72]
                0.00    0.00   16528/16544       ggml_is_vector [164]
                0.00    0.00   16528/92060       ggml_dup_tensor [156]
-----------------------------------------------
                0.00    0.00   16512/16512       llm_build_context::build_llama() [42]
[94]     0.0    0.00    0.00   16512         ggml_add [94]
                0.00    0.00   16512/179252      ggml_new_tensor [72]
                0.00    0.00   16512/247815      ggml_can_repeat [147]
                0.00    0.00   16512/92060       ggml_dup_tensor [156]
-----------------------------------------------
                0.00    0.00       3/3           ggml_backend_sched_reserve [90]
[95]     0.0    0.00    0.00       3         ggml_gallocr_reserve_n [95]
                0.00    0.00    2454/693095      ggml_nbytes [44]
                0.00    0.00    4833/4833        ggml_gallocr_allocate_node [103]
                0.00    0.00     693/693         ggml_graph_compute_with_ctx [104]
                0.00    0.00    2454/599166      ggml_backend_buft_get_alloc_size [134]
                0.00    0.00       3/1036        ggml_hash_set_reset [185]
                0.00    0.00       2/178228      ggml_backend_buffer_get_size [152]
                0.00    0.00       1/184         ggml_backend_buffer_free [217]
                0.00    0.00       1/3           ggml_backend_cpu_buffer_type_alloc_buffer(ggml_backend_buffer_type*, unsigned long) [1103]
                0.00    0.00       1/182         ggml_backend_buft_alloc_buffer [220]
                0.00    0.00       1/2           ggml_backend_buffer_set_usage [264]
                0.00    0.00       1/3           ggml_hash_set_free [258]
                0.00    0.00       1/2           ggml_hash_set_new [276]
-----------------------------------------------
                0.00    0.00    8256/8256        llm_build_kv(ggml_context*, llama_context&, llama_kv_cache const&, ggml_cgraph*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, int, int, int, float, std::function<void (ggml_tensor*, char const*, int)> const&, int) [43]
[96]     0.0    0.00    0.00    8256         ggml_unary [96]
                0.00    0.00    8256/179252      ggml_new_tensor [72]
                0.00    0.00    8256/8256        ggml_is_contiguous_1 [99]
                0.00    0.00    8256/92060       ggml_dup_tensor [156]
-----------------------------------------------
                0.00    0.00     113/9918        weight_buft_supported(llama_hparams const&, ggml_tensor*, ggml_op, ggml_backend_buffer_type*, ggml_backend_device*) [117]
                0.00    0.00    1549/9918        ggml_get_rows [109]
                0.00    0.00    8256/9918        ggml_cont_4d [98]
[97]     0.0    0.00    0.00    9918         ggml_new_tensor_4d [97]
                0.00    0.00    9918/179252      ggml_new_tensor [72]
-----------------------------------------------
                0.00    0.00    8256/8256        llm_build_kqv(ggml_context*, llama_context&, llama_kv_cache const&, ggml_cgraph*, ggml_tensor*, ggml_tensor*, ggml_tensor*, ggml_tensor*, int, int, float, std::function<void (ggml_tensor*, char const*, int)> const&, int) [68]
[98]     0.0    0.00    0.00    8256         ggml_cont_4d [98]
                0.00    0.00    8256/9918        ggml_new_tensor_4d [97]
                0.00    0.00    8256/400857      ggml_nelements [138]
                0.00    0.00    8256/372584      ggml_format_name [140]
-----------------------------------------------
                0.00    0.00    8256/8256        ggml_unary [96]
[99]     0.0    0.00    0.00    8256         ggml_is_contiguous_1 [99]
                0.00    0.00   16512/9977911     ggml_blck_size [60]
                0.00    0.00    8256/8736023     ggml_type_size [48]
-----------------------------------------------
                                   2             llama_set_inputs(llama_context&, llama_ubatch const&) [100]
                0.00    0.00       1/534         llm_load_vocab(llama_model_loader&, llama_model&) [19]
                0.00    0.00       2/534         llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [102]
                0.00    0.00       2/534         std::map<llama_rope_scaling_type, char const*, std::less<llama_rope_scaling_type>, std::allocator<std::pair<llama_rope_scaling_type const, char const*> > >::~map() [127]
                0.00    0.00       5/534         std::map<llm_tensor, llm_tensor_info, std::less<llm_tensor>, std::allocator<std::pair<llm_tensor const, llm_tensor_info> > >::~map() [123]
                0.00    0.00       5/534         std::map<llm_arch, char const*, std::less<llm_arch>, std::allocator<std::pair<llm_arch const, char const*> > >::~map() [124]
                0.00    0.00       6/534         std::map<llm_kv, char const*, std::less<llm_kv>, std::allocator<std::pair<llm_kv const, char const*> > >::~map() [122]
                0.00    0.00     513/534         llama_decode_internal(llama_context&, llama_batch) [13]
[100]    0.0    0.00    0.00     534+2       llama_set_inputs(llama_context&, llama_ubatch const&) [100]
                0.00    0.00    1026/1026        ggml_backend_tensor_set [101]
                0.00    0.00    1026/8736023     ggml_type_size [48]
                0.00    0.00    1026/34050       ggml_element_size [162]
                0.00    0.00    1026/1026        ggml_backend_cpu_buffer_set_tensor(ggml_backend_buffer*, ggml_tensor*, void const*, unsigned long, unsigned long) [985]
                0.00    0.00    1026/218779      ggml_backend_cpu_buffer_type_is_host(ggml_backend_buffer_type*) [977]
                0.00    0.00    1026/218779      ggml_backend_buft_is_host [148]
                0.00    0.00    1026/1026        ggml_backend_buffer_is_host [189]
                                   2             llama_set_inputs(llama_context&, llama_ubatch const&) [100]
-----------------------------------------------
                0.00    0.00    1026/1026        llama_set_inputs(llama_context&, llama_ubatch const&) [100]
[101]    0.0    0.00    0.00    1026         ggml_backend_tensor_set [101]
                0.00    0.00    1026/693095      ggml_nbytes [44]
-----------------------------------------------
                0.00    0.00       1/1           llama_load_model_from_file [18]
[102]    0.0    0.00    0.00       1         llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [102]
                0.00    0.00       1/1           llama_model_loader::load_all_data(ggml_context*, std::unordered_map<unsigned int, ggml_backend_buffer*, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, ggml_backend_buffer*> > >&, std::vector<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> >, std::allocator<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> > > >*, bool (*)(float, void*), void*) [110]
                0.00    0.00     147/693095      ggml_nbytes [44]
                0.00    0.00       1/1           llama_model_loader::init_mappings(bool, std::vector<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> >, std::allocator<std::unique_ptr<llama_mlock, std::default_delete<llama_mlock> > > >*) [113]
                0.00    0.00       1/1           ggml_get_max_tensor_size [112]
                0.00    0.00     276/276         llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*)::{lambda(LLM_TN_IMPL const&, std::initializer_list<long> const&, int)#1}::operator()(LLM_TN_IMPL const&, std::initializer_list<long> const&, int) const [115]
                0.00    0.00       2/534         llama_set_inputs(llama_context&, llama_ubatch const&) [100]
                0.00    0.00     294/799         ggml_get_next_tensor [192]
                0.00    0.00     294/735         ggml_get_name [193]
                0.00    0.00       9/9           void std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ggml_tensor*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ggml_tensor*> > >::_M_realloc_append<char const*, ggml_tensor*&>(char const*&&, ggml_tensor*&) [1076]
                0.00    0.00       4/19          ggml_backend_dev_count [232]
                0.00    0.00       3/7           ggml_get_first_tensor [245]
                0.00    0.00       2/7           ggml_backend_dev_get [243]
                0.00    0.00       2/7           ggml_backend_cpu_device_get_type(ggml_backend_device*) [1083]
                0.00    0.00       2/7           ggml_backend_dev_type [244]
                0.00    0.00       2/3           ggml_backend_dev_by_type [257]
                0.00    0.00       2/4           ggml_backend_cpu_buffer_type [250]
                0.00    0.00       2/3           ggml_backend_cpu_device_get_buffer_type(ggml_backend_device*) [1102]
