Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00     15.06     0.00      256     0.00     0.00  std::_Hashtable<unsigned char, std::pair<unsigned char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<unsigned char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<unsigned char>, std::hash<unsigned char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, false>*, unsigned long)
  0.00     15.06     0.00      256     0.00     0.00  std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned char>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned char> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00     15.06     0.00      256     0.00     0.00  std::__detail::_Map_base<unsigned char, std::pair<unsigned char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<unsigned char const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<unsigned char>, std::hash<unsigned char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned char&&)
  0.00     15.06     0.00      252     0.00     0.00  quantize_row_q8_K_ref
  0.00     15.06     0.00      248     0.00     0.00  dequantize_row_q6_K
  0.00     15.06     0.00      203     0.00     0.00  common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_arg)#1}::operator()(common_arg) const
  0.00     15.06     0.00      184     0.00     0.00  ggml_backend_buffer_free
  0.00     15.06     0.00      184     0.00     0.00  ggml_tensor_overhead
  0.00     15.06     0.00      183     0.00     0.00  ggml_backend_buffer_init
  0.00     15.06     0.00      182     0.00     0.00  ggml_backend_buft_alloc_buffer
  0.00     15.06     0.00      173     0.00     0.00  common_arg::common_arg(common_arg const&)
  0.00     15.06     0.00      172     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, common_arg*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, common_arg*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, common_arg*>, true>*, unsigned long)
  0.00     15.06     0.00      164     0.00     0.00  ggml_backend_buft_get_device
  0.00     15.06     0.00      164     0.00     0.00  ggml_backend_dev_host_buffer_type
  0.00     15.06     0.00      163     0.00     0.00  weight_buft_supported(llama_hparams const&, ggml_tensor*, ggml_op, ggml_backend_buffer_type*, ggml_backend_device*)
  0.00     15.06     0.00      158     0.00     0.00  gguf_get_kv_type
  0.00     15.06     0.00      148     0.00     0.00  llama_load_model_from_file::{lambda(float, void*)#1}::_FUN(float, void*)
  0.00     15.06     0.00      147     0.00     0.00  llama_model_loader::create_tensor(ggml_context*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::initializer_list<long> const&, int)
  0.00     15.06     0.00      147     0.00     0.00  std::pair<std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight> >, bool> std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight> >, llama_model_loader::weight_name_comparer, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight> > >::_M_emplace_unique<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, llama_model_loader::llama_tensor_weight>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, llama_model_loader::llama_tensor_weight&&)
  0.00     15.06     0.00      147     0.00     0.00  std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight> >, llama_model_loader::weight_name_comparer, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_loader::llama_tensor_weight> > >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00     15.06     0.00      147     0.00     0.00  gguf_find_tensor
  0.00     15.06     0.00      147     0.00     0.00  gguf_get_data_offset
  0.00     15.06     0.00      147     0.00     0.00  gguf_get_n_tensors
  0.00     15.06     0.00      147     0.00     0.00  gguf_get_tensor_offset
  0.00     15.06     0.00      120     0.00     0.00  common_arg::get_value_from_env(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  0.00     15.06     0.00      120     0.00     0.00  void std::vector<common_arg, std::allocator<common_arg> >::emplace_back<common_arg>(common_arg&&)
  0.00     15.06     0.00      119     0.00     0.00  std::_Function_handler<nlohmann::json_abi_v3_11_3::basic_json<nlohmann::json_abi_v3_11_3::ordered_map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> (std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&), json_schema_to_grammar(nlohmann::json_abi_v3_11_3::basic_json<nlohmann::json_abi_v3_11_3::ordered_map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&)::{lambda(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
  0.00     15.06     0.00      107     0.00     0.00  common_arg::set_examples(std::initializer_list<llama_example>)
  0.00     15.06     0.00      107     0.00     0.00  void std::_Rb_tree<llama_example, llama_example, std::_Identity<llama_example>, std::less<llama_example>, std::allocator<llama_example> >::_M_assign_unique<llama_example const*>(llama_example const*, llama_example const*)
  0.00     15.06     0.00      105     0.00     0.00  string_format[abi:cxx11](char const*, ...)
  0.00     15.06     0.00       96     0.00     0.00  common_arg::common_arg(std::initializer_list<char const*> const&, char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, void (*)(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&))
  0.00     15.06     0.00       71     0.00     0.07  gguf_kv_to_str(gguf_context const*, int)
  0.00     15.06     0.00       60     0.00     0.00  common_arg::set_env(char const*)
  0.00     15.06     0.00       58     0.00     0.00  gguf_find_key
  0.00     15.06     0.00       50     0.00     0.00  common_arg::common_arg(std::initializer_list<char const*> const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, void (*)(common_params&))
  0.00     15.06     0.00       50     0.00     0.00  std::_Rb_tree<llm_tensor, std::pair<llm_tensor const, char const*>, std::_Select1st<std::pair<llm_tensor const, char const*> >, std::less<llm_tensor>, std::allocator<std::pair<llm_tensor const, char const*> > >::_Rb_tree(std::_Rb_tree<llm_tensor, std::pair<llm_tensor const, char const*>, std::_Select1st<std::pair<llm_tensor const, char const*> >, std::less<llm_tensor>, std::allocator<std::pair<llm_tensor const, char const*> > > const&)
  0.00     15.06     0.00       50     0.00     0.00  std::__throw_regex_error(std::regex_constants::error_type, char const*)
  0.00     15.06     0.00       49     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_kv_override>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_kv_override> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00     15.06     0.00       45     0.00     0.00  common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)#46}::_FUN(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00     15.06     0.00       40     0.00     0.00  gguf_type_name
  0.00     15.06     0.00       36     0.00     0.00  gguf_get_val_data
  0.00     15.06     0.00       32     0.00     0.00  std::__detail::_Scanner<char>::_M_advance()
  0.00     15.06     0.00       32     0.00     0.00  ggml_tallocr_alloc
  0.00     15.06     0.00       30     0.00     0.00  common_arg::set_sparam()
  0.00     15.06     0.00       30     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>*, unsigned long)
  0.00     15.06     0.00       30     0.00     0.00  gguf_get_val_str
  0.00     15.06     0.00       28     0.00     0.00  bool llama_model_loader::get_key<unsigned int>(llm_kv, unsigned int&, bool)
  0.00     15.06     0.00       26     0.00     0.00  void std::vector<int, std::allocator<int> >::_M_realloc_append<int const&>(int const&)
  0.00     15.06     0.00       25     0.00     0.00  std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char()
  0.00     15.06     0.00       22     0.00     0.00  std::__detail::_Scanner<char>::_M_scan_in_bracket()
  0.00     15.06     0.00       19     0.00     0.00  ggml_backend_dev_count
  0.00     15.06     0.00       18     0.00     0.00  std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule>::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, BuiltinRule, true>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, BuiltinRule const&)
  0.00     15.06     0.00       18     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
  0.00     15.06     0.00       17     0.00     0.00  std::__cxx11::to_string(int)
  0.00     15.06     0.00       16     0.00     0.00  std::_Function_handler<unsigned int (unsigned int), llm_load_print_meta(llama_model_loader&, llama_model&)::{lambda(unsigned int)#2}>::_M_invoke(std::_Any_data const&, unsigned int&&)
  0.00     15.06     0.00       16     0.00     0.00  std::_Function_handler<unsigned int (unsigned int), llm_load_print_meta(llama_model_loader&, llama_model&)::{lambda(unsigned int)#3}>::_M_invoke(std::_Any_data const&, unsigned int&&)
  0.00     15.06     0.00       16     0.00     0.00  std::_Function_handler<unsigned int (unsigned int), llm_load_print_meta(llama_model_loader&, llama_model&)::{lambda(unsigned int)#5}>::_M_invoke(std::_Any_data const&, unsigned int&&)
  0.00     15.06     0.00       16     0.00     0.00  std::_Function_handler<unsigned int (unsigned int), llm_load_print_meta(llama_model_loader&, llama_model&)::{lambda(unsigned int)#6}>::_M_invoke(std::_Any_data const&, unsigned int&&)
